angle,curLapTime,damage,distFromStart,distRaced,fuel,gear,lastLapTime,racePos,rpm,speedX,speedY,speedZ,trackPos,z,opponents,steer,accel,brake,gear_act
0,-0.062,0,1047.91,0,94,0,0,1,942.478,-0.0738479,0.0103507,-0.00874687,-0.333391,0.365453,"[30.2577, 10.5328, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 58.019, 19.8675]",0.0,0.0,0.0,2
0,-0.042,0,1047.91,0,94,0,0,1,942.478,-0.0738479,0.0103507,-0.00874687,-0.333391,0.365453,"[30.2577, 10.5328, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 58.019, 19.8675]",0.0,0.0,0.0,2
0,-0.022,0,1047.91,0,94,0,0,1,942.478,-0.0738479,0.0103507,-0.00874687,-0.333391,0.365453,"[30.2577, 10.5328, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 58.019, 19.8675]",0.0,0.0,0.0,2
0,0.018,0,1047.91,-0.000732422,94,0,0,1,942.478,-0.13742,-0.000169619,-0.0109195,-0.333391,0.365465,"[30.2568, 10.5322, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 58.018, 19.8665]",0.0,0.0,0.0,2
0,0.038,0,1047.91,-0.00170898,94,2,0,1,942.478,-0.2701,0.00533145,-0.015177,-0.333391,0.36549,"[30.255, 10.5313, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 58.0167, 19.8647]",0.0,0.0,0.0,2
0,0.058,0,1047.91,-0.00317383,94,2,0,1,942.478,-0.236564,0.00324018,-0.0224358,-0.333391,0.365516,"[30.2526, 10.5302, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 58.0149, 19.8623]",0.0,0.0,0.0,2
0,0.078,0,1047.91,-0.00500488,94,2,0,1,942.478,-0.366155,0.00793253,-0.0301723,-0.333391,0.36554,"[30.2499, 10.5288, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 58.0126, 19.8593]",0.0,0.0,0.0,2
0,0.098,0,1047.91,-0.00708008,94,2,0,1,942.478,-0.432069,0.00767482,-0.0377007,-0.333391,0.365549,"[30.2467, 10.5273, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 58.0099, 19.856]",0.0,0.0,0.0,2
0,0.118,0,1047.9,-0.00964355,94,2,0,1,942.478,-0.462127,0.00945762,-0.0453425,-0.333391,0.365544,"[30.2431, 10.5255, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 58.0068, 19.8522]",0.0,0.0,0.0,2
0,0.138,0,1047.9,-0.0124512,94,2,0,1,942.478,-0.521867,0.00668594,-0.0535507,-0.333391,0.365538,"[30.2391, 10.5234, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 58.0032, 19.8479]",0.0,0.0,0.0,2
0,0.158,0,1047.9,-0.015625,94,2,0,1,942.478,-0.651503,0.00310427,-0.0603375,-0.333391,0.365517,"[30.2347, 10.5211, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 57.9991, 19.8432]",0.0,0.0,0.0,2
0,0.178,0,1047.9,-0.019165,94,2,0,1,942.478,-0.616172,-0.0029768,-0.0677948,-0.333391,0.365486,"[30.2298, 10.5187, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 57.9948, 19.8381]",0.0,0.0,0.0,2
0,0.198,0,1047.89,-0.0230713,94,2,0,1,942.478,-0.736168,0.00341686,-0.0743974,-0.333391,0.365453,"[30.2232, 10.5159, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 57.9899, 19.8325]",0.0,0.0,0.0,2
